customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_calls,number_of_logins,usage_hours,churn
CUST-02998,25,575.63,14738.75,Month-to-Month,Fiber Optic,Mailed Check,8,28.0,3.7,1
CUST-02999,31,321.18,10286.83,Month-to-Month,DSL,Bank Transfer,1,28.0,19.1,0
CUST-03000,48,529.41,25797.29,Month-to-Month,DSL,Mailed Check,6,41.0,198.4,0
CUST-03001,56,454.08,25611.44,One Year,No,Electronic Check,8,27.0,8.4,0
CUST-03002,49,756.14,37076.98,Two Year,DSL,Credit Card,8,36.0,69.8,0
CUST-03003,67,401.44,26982.0,Month-to-Month,DSL,Mailed Check,4,,138.1,0
CUST-03004,70,863.44,60749.08,Two Year,No,Bank Transfer,6,41.0,85.0,0
CUST-03005,51,1087.41,55845.46,Month-to-Month,Fiber Optic,Credit Card,1,1.0,196.5,0
CUST-03006,27,626.27,17287.31,One Year,Fiber Optic,Electronic Check,4,17.0,,0
CUST-03007,43,451.64,19712.36,Two Year,DSL,Mailed Check,5,12.0,174.9,0
CUST-03008,31,660.02,20503.0,One Year,Fiber Optic,Electronic Check,0,7.0,26.9,1
CUST-03009,45,1007.37,,Month-to-Month,Fiber Optic,Mailed Check,10,27.0,41.0,1
CUST-03010,59,832.34,49499.13,Month-to-Month,DSL,Mailed Check,7,45.0,105.7,0
CUST-03011,26,391.03,10441.47,Month-to-Month,DSL,Credit Card,2,8.0,174.3,1
CUST-03012,36,783.47,28596.28,One Year,DSL,Mailed Check,9,45.0,82.8,1
CUST-03013,3,721.28,2245.23,Two Year,Fiber Optic,Bank Transfer,7,43.0,58.7,0
CUST-03014,53,594.4,31706.91,Month-to-Month,DSL,Electronic Check,7,45.0,80.3,0
CUST-03015,35,399.14,14429.48,Month-to-Month,No,Mailed Check,10,0.0,18.9,1
CUST-03016,33,1183.0,,Month-to-Month,DSL,Credit Card,4,50.0,167.6,1
CUST-03017,38,458.44,17451.48,One Year,DSL,Bank Transfer,3,21.0,183.0,0
CUST-03018,15,473.47,7428.78,One Year,No,Mailed Check,6,30.0,,0
CUST-03019,43,431.02,18831.13,Month-to-Month,No,Credit Card,9,15.0,88.9,0
CUST-03020,54,813.17,44387.2,One Year,Fiber Optic,Credit Card,8,26.0,122.8,0
CUST-03021,25,699.3,17935.73,Month-to-Month,No,Mailed Check,8,28.0,110.4,1
CUST-03022,9,524.6,5096.12,One Year,DSL,Credit Card,8,40.0,10.3,0
CUST-03023,28,686.48,19231.02,Month-to-Month,Fiber Optic,Electronic Check,0,17.0,78.9,0
CUST-03024,14,906.17,12926.57,Month-to-Month,DSL,Mailed Check,5,5.0,131.4,0
CUST-03025,27,553.53,15393.36,One Year,Fiber Optic,Credit Card,3,29.0,169.6,0
CUST-03026,45,1123.72,50784.23,One Year,Fiber Optic,Credit Card,3,39.0,71.8,0
CUST-03027,8,575.71,5086.75,Month-to-Month,Fiber Optic,Credit Card,9,0.0,163.9,1
CUST-03028,54,478.36,26157.68,One Year,DSL,Electronic Check,4,41.0,151.4,0
CUST-03029,16,1159.11,18600.49,Month-to-Month,DSL,Electronic Check,9,40.0,185.9,0
CUST-03030,65,1029.5,67172.14,Month-to-Month,No,Bank Transfer,9,29.0,197.9,0
CUST-03031,53,608.82,32615.27,Two Year,Fiber Optic,Electronic Check,5,48.0,8.3,0
CUST-03032,19,1057.29,20121.19,Two Year,DSL,Credit Card,1,19.0,87.5,0
CUST-03033,41,766.93,31616.45,Month-to-Month,DSL,Credit Card,7,6.0,154.7,0
CUST-03034,8,612.08,5255.18,Two Year,DSL,Credit Card,9,33.0,164.6,0
CUST-03035,7,1055.65,7468.09,One Year,Fiber Optic,Credit Card,4,31.0,16.6,1
CUST-03036,69,976.95,67583.72,Month-to-Month,Fiber Optic,Electronic Check,2,46.0,121.3,0
CUST-03037,58,568.09,33294.18,Month-to-Month,Fiber Optic,Credit Card,5,11.0,179.7,0
CUST-03038,11,846.01,9693.88,Month-to-Month,Fiber Optic,Mailed Check,10,,45.4,1
CUST-03039,20,632.45,12908.26,One Year,Fiber Optic,Electronic Check,5,34.0,69.5,1
CUST-03040,14,300.95,,Two Year,DSL,Mailed Check,4,15.0,79.0,0
CUST-03041,28,1165.63,33100.31,Month-to-Month,DSL,Credit Card,4,9.0,78.9,1
CUST-03042,21,794.67,16924.79,Month-to-Month,DSL,Credit Card,8,34.0,112.3,1
CUST-03043,23,838.59,19367.71,Month-to-Month,No,Bank Transfer,3,9.0,12.2,1
CUST-03044,38,839.9,32302.67,Month-to-Month,Fiber Optic,Electronic Check,8,42.0,155.8,0
CUST-03045,13,795.58,10464.11,One Year,DSL,Bank Transfer,10,15.0,24.6,1
CUST-03046,64,561.04,36327.97,Month-to-Month,Fiber Optic,Bank Transfer,8,33.0,162.7,0
CUST-03047,53,1174.42,62537.83,One Year,Fiber Optic,Bank Transfer,10,29.0,3.4,0
CUST-03048,55,859.5,47469.55,Month-to-Month,Fiber Optic,Mailed Check,8,30.0,157.4,0
CUST-03049,12,903.83,11124.15,One Year,Fiber Optic,Electronic Check,9,15.0,71.1,1
CUST-03050,51,709.31,36441.21,One Year,No,Mailed Check,0,4.0,131.2,0
CUST-03051,61,559.08,34566.25,One Year,DSL,Credit Card,3,32.0,35.8,0
CUST-03052,12,357.91,4402.1,Month-to-Month,Fiber Optic,Mailed Check,3,22.0,107.4,0
CUST-03053,54,615.21,33685.42,One Year,Fiber Optic,Electronic Check,9,,59.8,0
CUST-03054,26,458.49,11936.41,One Year,Fiber Optic,Mailed Check,2,45.0,0.8,0
CUST-03055,57,895.88,51449.76,One Year,DSL,Mailed Check,10,3.0,,1
CUST-03056,34,1091.1,37557.23,One Year,Fiber Optic,Bank Transfer,7,18.0,26.2,1
CUST-03057,58,572.48,33400.87,Two Year,DSL,Bank Transfer,1,21.0,187.9,0
CUST-03058,10,599.59,6032.43,Month-to-Month,Fiber Optic,Mailed Check,7,19.0,108.7,1
CUST-03059,28,903.33,25695.57,Month-to-Month,Fiber Optic,Electronic Check,3,36.0,0.3,0
CUST-03060,19,434.34,8673.89,Two Year,DSL,Mailed Check,3,,189.0,0
CUST-03061,18,1136.49,20624.95,Month-to-Month,No,Electronic Check,10,7.0,26.6,0
CUST-03062,22,627.46,14063.42,Two Year,Fiber Optic,Bank Transfer,8,18.0,166.8,0
CUST-03063,27,391.08,10963.89,One Year,Fiber Optic,Mailed Check,8,40.0,65.9,0
CUST-03064,9,457.22,4211.0,Two Year,No,Mailed Check,3,20.0,113.6,0
CUST-03065,51,1139.47,58427.46,One Year,Fiber Optic,Bank Transfer,7,14.0,167.1,0
CUST-03066,40,522.41,21111.72,One Year,DSL,Credit Card,3,39.0,10.0,0
CUST-03067,60,896.04,53849.61,One Year,Fiber Optic,Mailed Check,6,3.0,136.0,0
CUST-03068,51,440.55,22883.77,Month-to-Month,Fiber Optic,Bank Transfer,4,23.0,29.7,0
CUST-03069,10,474.69,4909.24,Month-to-Month,Fiber Optic,Bank Transfer,6,5.0,143.3,0
CUST-03070,5,1091.31,5923.76,Month-to-Month,No,Bank Transfer,8,30.0,32.1,1
CUST-03071,30,433.23,13281.37,Month-to-Month,Fiber Optic,Mailed Check,3,45.0,4.4,0
CUST-03072,35,316.88,11348.05,Two Year,DSL,Electronic Check,0,22.0,31.1,0
CUST-03073,17,751.11,12980.52,Month-to-Month,Fiber Optic,Electronic Check,1,50.0,125.1,0
CUST-03074,57,1076.45,61557.99,One Year,Fiber Optic,Electronic Check,9,44.0,197.1,0
CUST-03075,42,593.39,25331.36,Month-to-Month,DSL,Electronic Check,10,37.0,194.0,1
CUST-03076,54,415.35,22767.65,Month-to-Month,DSL,Credit Card,7,9.0,149.1,0
CUST-03077,7,1184.01,8674.92,Two Year,DSL,Electronic Check,1,1.0,164.9,0
CUST-03078,59,909.06,53845.08,Month-to-Month,Fiber Optic,Credit Card,6,6.0,174.8,0
CUST-03079,15,1065.62,16115.02,One Year,DSL,Credit Card,4,17.0,105.7,0
CUST-03080,32,976.92,31304.87,Month-to-Month,DSL,Electronic Check,2,20.0,45.7,1
CUST-03081,32,928.42,30097.77,Month-to-Month,DSL,Mailed Check,4,,132.2,0
CUST-03082,59,646.11,38328.13,Month-to-Month,Fiber Optic,Mailed Check,8,49.0,28.3,1
CUST-03083,20,591.91,12092.81,One Year,DSL,Mailed Check,10,37.0,166.5,0
CUST-03084,17,945.26,16304.09,Month-to-Month,DSL,Mailed Check,9,35.0,82.4,1
CUST-03085,24,945.04,22896.53,One Year,Fiber Optic,Mailed Check,2,33.0,53.3,0
CUST-03086,26,1155.53,30385.73,One Year,DSL,Bank Transfer,5,31.0,168.7,1
CUST-03087,13,811.79,10857.64,Month-to-Month,DSL,Mailed Check,5,44.0,22.2,1
CUST-03088,12,565.16,7267.95,Month-to-Month,Fiber Optic,Electronic Check,3,19.0,195.0,1
CUST-03089,16,740.58,11918.73,Month-to-Month,DSL,Mailed Check,4,7.0,190.1,1
CUST-03090,34,852.34,29266.32,One Year,DSL,Credit Card,4,15.0,121.8,0
CUST-03091,25,684.06,17133.12,Month-to-Month,Fiber Optic,Credit Card,0,11.0,142.4,0
CUST-03092,28,1012.02,28740.52,Month-to-Month,DSL,Electronic Check,4,48.0,7.4,1
CUST-03093,52,826.15,43267.96,Month-to-Month,Fiber Optic,Bank Transfer,4,28.0,87.4,0
CUST-03094,17,308.49,5458.52,Month-to-Month,No,Credit Card,3,21.0,176.9,1
CUST-03095,66,812.86,54049.88,One Year,Fiber Optic,Electronic Check,6,1.0,2.3,0
CUST-03096,54,870.24,47220.46,Month-to-Month,Fiber Optic,Electronic Check,7,36.0,58.1,0
CUST-03097,12,1123.74,13598.77,Month-to-Month,No,Electronic Check,0,32.0,70.8,1
CUST-03098,22,672.35,15027.95,Month-to-Month,Fiber Optic,Mailed Check,3,41.0,135.0,0
CUST-03099,13,817.02,10656.68,One Year,Fiber Optic,Credit Card,0,6.0,141.0,0
CUST-03100,19,727.5,14271.43,One Year,Fiber Optic,Mailed Check,9,33.0,13.0,0
CUST-03101,26,778.49,20606.22,Month-to-Month,Fiber Optic,Mailed Check,10,18.0,43.5,0
CUST-03102,9,360.57,3625.29,Month-to-Month,No,Mailed Check,5,,165.1,0
CUST-03103,1,1107.56,1544.81,One Year,DSL,Mailed Check,10,11.0,38.4,1
CUST-03104,32,1119.37,36215.63,Month-to-Month,No,Credit Card,6,14.0,57.3,0
CUST-03105,51,793.25,40671.68,One Year,Fiber Optic,Electronic Check,9,37.0,32.4,0
CUST-03106,22,800.9,17679.12,Month-to-Month,Fiber Optic,Mailed Check,10,1.0,150.9,1
CUST-03107,62,351.8,21998.28,Month-to-Month,Fiber Optic,Bank Transfer,6,48.0,5.4,0
CUST-03108,26,838.16,22259.2,Month-to-Month,DSL,Electronic Check,4,49.0,60.4,1
CUST-03109,65,686.24,45080.15,Month-to-Month,DSL,Electronic Check,8,49.0,106.5,1
CUST-03110,17,938.14,16332.32,One Year,No,Credit Card,1,42.0,1.2,1
CUST-03111,39,342.41,13456.21,Month-to-Month,Fiber Optic,Mailed Check,3,16.0,190.8,0
CUST-03112,55,939.8,51786.22,Month-to-Month,No,Electronic Check,6,20.0,173.9,0
CUST-03113,4,558.2,2672.69,Month-to-Month,DSL,Mailed Check,2,6.0,129.5,1
CUST-03114,67,886.53,59468.47,Month-to-Month,DSL,Electronic Check,5,45.0,87.8,0
CUST-03115,26,864.41,22766.73,One Year,DSL,Electronic Check,9,39.0,31.1,0
CUST-03116,36,504.16,18338.89,One Year,DSL,Electronic Check,8,7.0,110.7,0
CUST-03117,45,696.41,31489.46,Two Year,Fiber Optic,Bank Transfer,9,50.0,47.8,0
CUST-03118,46,1052.07,48733.91,Month-to-Month,No,Mailed Check,9,2.0,127.6,1
CUST-03119,1,845.03,1324.81,Month-to-Month,No,Mailed Check,3,39.0,29.1,1
CUST-03120,63,361.86,23186.0,Month-to-Month,Fiber Optic,Credit Card,7,6.0,143.4,0
CUST-03121,45,698.62,31680.98,Two Year,DSL,Mailed Check,4,38.0,64.6,0
CUST-03122,72,580.59,42022.84,Month-to-Month,Fiber Optic,Electronic Check,10,45.0,100.4,1
CUST-03123,34,877.48,30288.15,Month-to-Month,Fiber Optic,Electronic Check,1,,32.4,0
CUST-03124,44,853.11,37825.89,One Year,Fiber Optic,Bank Transfer,2,8.0,51.3,0
CUST-03125,32,309.36,10147.84,Month-to-Month,Fiber Optic,Bank Transfer,10,8.0,90.0,1
CUST-03126,64,846.93,54544.94,Month-to-Month,DSL,Mailed Check,2,3.0,91.6,0
CUST-03127,60,961.36,57800.18,Month-to-Month,DSL,Electronic Check,6,41.0,200.0,0
CUST-03128,66,991.86,65494.63,One Year,No,Electronic Check,3,9.0,67.1,0
CUST-03129,36,353.08,13138.44,One Year,Fiber Optic,Mailed Check,3,19.0,16.9,0
CUST-03130,57,573.29,32981.16,Month-to-Month,No,Bank Transfer,7,21.0,104.8,0
CUST-03131,26,679.15,17740.34,One Year,DSL,Bank Transfer,8,17.0,64.4,0
CUST-03132,33,461.79,15388.09,Month-to-Month,Fiber Optic,Bank Transfer,2,25.0,175.6,0
CUST-03133,55,678.66,37821.27,Month-to-Month,DSL,Electronic Check,10,17.0,42.1,0
CUST-03134,5,364.02,2137.31,Two Year,No,Bank Transfer,0,12.0,171.1,0
CUST-03135,51,401.9,20814.96,One Year,DSL,Credit Card,1,19.0,132.7,0
CUST-03136,1,901.83,937.91,Two Year,Fiber Optic,Electronic Check,10,41.0,37.6,1
CUST-03137,42,536.32,23009.94,One Year,DSL,Bank Transfer,0,6.0,81.0,0
CUST-03138,34,940.27,32415.57,Month-to-Month,DSL,Electronic Check,3,48.0,98.5,1
CUST-03139,34,343.3,11946.09,Month-to-Month,DSL,Credit Card,1,20.0,104.4,0
CUST-03140,36,806.43,29186.17,Month-to-Month,Fiber Optic,Bank Transfer,2,14.0,79.4,1
CUST-03141,35,652.3,23179.53,Month-to-Month,Fiber Optic,Bank Transfer,0,22.0,116.9,0
CUST-03142,29,1017.27,29917.52,Month-to-Month,No,Bank Transfer,3,47.0,143.3,0
CUST-03143,32,1005.56,32570.98,Month-to-Month,Fiber Optic,Bank Transfer,3,41.0,101.2,1
CUST-03144,41,638.0,26646.52,Month-to-Month,Fiber Optic,Mailed Check,1,41.0,120.5,0
CUST-03145,55,860.44,47642.63,One Year,Fiber Optic,Credit Card,7,11.0,171.9,1
CUST-03146,40,504.79,20352.21,Month-to-Month,DSL,Electronic Check,0,45.0,99.6,0
CUST-03147,46,822.37,38077.98,Month-to-Month,Fiber Optic,Credit Card,5,36.0,83.3,1
CUST-03148,61,373.14,23169.7,One Year,Fiber Optic,Credit Card,3,,49.6,0
CUST-03149,72,691.14,49894.75,One Year,Fiber Optic,Credit Card,7,21.0,26.3,0
CUST-03150,7,464.45,3366.85,Month-to-Month,DSL,Electronic Check,3,42.0,58.5,0
CUST-03151,52,1095.04,57304.5,One Year,DSL,Mailed Check,5,27.0,81.2,0
CUST-03152,16,700.41,11428.77,One Year,DSL,Bank Transfer,8,29.0,152.9,1
CUST-03153,14,831.7,12052.09,Two Year,No,Bank Transfer,1,19.0,43.5,0
CUST-03154,57,624.34,35659.22,Month-to-Month,Fiber Optic,Bank Transfer,4,1.0,140.4,0
CUST-03155,5,559.87,2967.2,Month-to-Month,Fiber Optic,Bank Transfer,6,45.0,15.8,1
CUST-03156,61,482.63,29574.48,One Year,Fiber Optic,Electronic Check,8,38.0,31.7,0
CUST-03157,56,1120.68,63107.01,Month-to-Month,Fiber Optic,Credit Card,5,13.0,65.3,1
CUST-03158,72,1019.52,73785.1,One Year,DSL,Mailed Check,8,12.0,94.0,0
CUST-03159,48,419.94,20385.12,One Year,DSL,Credit Card,8,26.0,36.2,0
CUST-03160,63,972.05,61478.16,One Year,Fiber Optic,Bank Transfer,8,40.0,22.4,0
CUST-03161,8,676.68,5479.46,Two Year,DSL,Bank Transfer,6,4.0,113.2,0
CUST-03162,64,313.86,20437.95,One Year,DSL,Bank Transfer,10,31.0,82.4,0
CUST-03163,11,775.53,9026.99,Two Year,Fiber Optic,Credit Card,0,43.0,83.2,0
CUST-03164,22,417.04,9563.84,One Year,DSL,Credit Card,5,25.0,61.6,0
CUST-03165,9,488.94,4512.02,Month-to-Month,No,Bank Transfer,8,2.0,74.2,1
CUST-03166,29,926.44,27178.32,One Year,Fiber Optic,Bank Transfer,1,1.0,36.8,0
CUST-03167,54,531.43,28844.7,One Year,No,Electronic Check,9,8.0,54.1,0
CUST-03168,19,1102.7,20966.39,Two Year,No,Electronic Check,0,45.0,108.5,0
CUST-03169,60,891.45,53576.91,Month-to-Month,DSL,Bank Transfer,8,23.0,104.5,0
CUST-03170,44,1049.06,46209.94,Month-to-Month,DSL,Mailed Check,2,7.0,181.2,0
CUST-03171,45,853.67,38513.12,One Year,Fiber Optic,Mailed Check,7,46.0,166.5,0
CUST-03172,68,1081.96,73971.08,Month-to-Month,DSL,Bank Transfer,9,42.0,1.4,1
CUST-03173,31,625.52,19537.54,One Year,No,Electronic Check,8,7.0,46.0,0
CUST-03174,25,794.23,20234.27,Month-to-Month,DSL,Mailed Check,6,35.0,177.5,0
CUST-03175,72,764.3,55504.03,Month-to-Month,Fiber Optic,Electronic Check,9,16.0,63.0,0
CUST-03176,40,1113.41,44823.54,Month-to-Month,Fiber Optic,Credit Card,1,3.0,95.5,0
CUST-03177,44,448.42,19973.18,One Year,No,Bank Transfer,2,3.0,135.0,0
CUST-03178,21,820.25,17600.31,Month-to-Month,Fiber Optic,Electronic Check,1,27.0,108.7,1
CUST-03179,15,978.99,14733.4,One Year,Fiber Optic,Bank Transfer,7,43.0,1.0,1
CUST-03180,12,633.04,7810.59,One Year,DSL,Electronic Check,9,49.0,41.3,0
CUST-03181,16,1080.82,17542.53,One Year,Fiber Optic,Credit Card,10,35.0,20.1,1
CUST-03182,14,635.71,9315.47,Month-to-Month,Fiber Optic,Electronic Check,5,47.0,,0
CUST-03183,54,455.98,25030.03,Month-to-Month,Fiber Optic,Mailed Check,1,12.0,29.5,0
CUST-03184,4,825.64,3726.69,One Year,Fiber Optic,Credit Card,1,7.0,124.6,0
CUST-03185,45,678.51,30881.89,Month-to-Month,DSL,Bank Transfer,6,5.0,81.3,0
CUST-03186,69,313.67,21908.51,Month-to-Month,DSL,Bank Transfer,9,8.0,13.3,0
CUST-03187,55,362.85,20370.69,Two Year,No,Bank Transfer,10,38.0,16.5,0
CUST-03188,29,475.75,14233.39,Month-to-Month,DSL,Bank Transfer,7,7.0,190.1,1
CUST-03189,4,992.4,4209.84,Month-to-Month,Fiber Optic,Electronic Check,9,22.0,31.0,1
CUST-03190,60,1102.84,66663.23,Two Year,Fiber Optic,Mailed Check,5,38.0,50.8,0
CUST-03191,0,791.08,437.41,Month-to-Month,No,Credit Card,2,47.0,114.9,1
CUST-03192,49,395.01,19610.72,Month-to-Month,DSL,Credit Card,5,8.0,37.4,1
CUST-03193,48,780.98,37521.68,Month-to-Month,DSL,Bank Transfer,1,9.0,39.5,0
CUST-03194,14,1070.04,15092.81,One Year,No,Credit Card,7,3.0,14.5,1
CUST-03195,54,974.53,53012.82,Two Year,Fiber Optic,Credit Card,3,5.0,,0
CUST-03196,12,561.99,6799.46,One Year,Fiber Optic,Mailed Check,3,19.0,121.2,0
CUST-03197,16,411.5,6818.9,Two Year,DSL,Bank Transfer,0,16.0,,0
CUST-03198,59,1110.61,65828.42,Month-to-Month,Fiber Optic,Credit Card,10,49.0,177.7,0
CUST-03199,71,1068.68,76315.45,One Year,No,Electronic Check,4,22.0,118.9,0
CUST-03200,19,348.34,7042.02,Month-to-Month,Fiber Optic,Credit Card,8,15.0,52.6,1
CUST-03201,67,1041.31,70149.91,Two Year,No,Mailed Check,5,23.0,94.5,0
CUST-03202,66,387.49,,Two Year,No,Mailed Check,7,36.0,95.5,0
CUST-03203,56,356.96,20060.88,Month-to-Month,Fiber Optic,Mailed Check,5,17.0,79.6,0
CUST-03204,10,982.74,10162.22,One Year,Fiber Optic,Mailed Check,7,7.0,150.7,0
CUST-03205,21,782.68,16526.92,One Year,Fiber Optic,Mailed Check,2,21.0,21.9,0
CUST-03206,49,673.09,33262.07,Month-to-Month,Fiber Optic,Bank Transfer,10,31.0,31.8,0
CUST-03207,72,1113.48,80660.9,One Year,Fiber Optic,Credit Card,4,16.0,74.4,0
CUST-03208,59,1055.37,62541.98,Two Year,DSL,Mailed Check,0,29.0,14.2,0
CUST-03209,30,351.86,10878.58,Month-to-Month,No,Electronic Check,10,16.0,197.5,1
CUST-03210,17,854.48,14864.95,Month-to-Month,Fiber Optic,Credit Card,0,46.0,99.2,1
CUST-03211,70,995.04,70067.99,Two Year,No,Mailed Check,5,45.0,10.0,0
CUST-03212,20,795.44,16126.29,Month-to-Month,Fiber Optic,Bank Transfer,8,36.0,121.6,1
CUST-03213,24,1184.7,28681.55,Month-to-Month,Fiber Optic,Mailed Check,4,42.0,156.2,1
CUST-03214,70,917.44,64308.79,One Year,Fiber Optic,Electronic Check,2,6.0,81.5,0
CUST-03215,41,393.73,16450.27,One Year,Fiber Optic,Mailed Check,2,33.0,96.1,0
CUST-03216,19,478.47,9238.81,Month-to-Month,DSL,Mailed Check,7,20.0,140.1,0
CUST-03217,0,1043.62,253.81,Month-to-Month,Fiber Optic,Credit Card,6,39.0,46.8,1
CUST-03218,31,1197.08,37492.76,One Year,Fiber Optic,Bank Transfer,5,0.0,119.5,1
CUST-03219,71,388.51,27592.99,Month-to-Month,No,Bank Transfer,5,9.0,126.2,0
CUST-03220,31,390.3,12381.26,One Year,DSL,Electronic Check,3,12.0,160.9,0
CUST-03221,51,987.05,50426.27,Two Year,DSL,Electronic Check,10,28.0,178.2,0
CUST-03222,18,357.92,6582.25,Month-to-Month,Fiber Optic,Mailed Check,2,49.0,188.2,1
CUST-03223,56,361.7,20272.56,Two Year,DSL,Credit Card,9,45.0,25.3,0
CUST-03224,56,1099.93,61680.81,One Year,DSL,Electronic Check,8,23.0,163.3,0
CUST-03225,44,1020.4,45390.91,Two Year,Fiber Optic,Credit Card,0,0.0,135.1,0
CUST-03226,56,1093.41,,Month-to-Month,Fiber Optic,Credit Card,1,44.0,74.1,0
CUST-03227,42,885.46,37549.24,Month-to-Month,Fiber Optic,Mailed Check,6,29.0,184.6,0
CUST-03228,27,590.28,16243.49,One Year,DSL,Electronic Check,1,1.0,172.0,0
CUST-03229,53,1115.68,59519.54,Two Year,No,Electronic Check,9,32.0,154.9,0
CUST-03230,60,568.85,34579.28,Two Year,Fiber Optic,Electronic Check,4,44.0,11.5,0
CUST-03231,61,547.96,33685.21,Month-to-Month,Fiber Optic,Credit Card,9,44.0,35.4,0
CUST-03232,15,1097.76,16484.04,Month-to-Month,DSL,Credit Card,1,45.0,183.7,0
CUST-03233,49,912.74,45078.96,Month-to-Month,Fiber Optic,Bank Transfer,0,49.0,196.4,0
CUST-03234,0,1106.1,492.3,One Year,Fiber Optic,Electronic Check,7,33.0,55.5,0
CUST-03235,41,440.31,18181.74,One Year,DSL,Credit Card,8,31.0,55.5,0
CUST-03236,41,1157.07,47671.6,One Year,Fiber Optic,Bank Transfer,10,5.0,122.1,1
CUST-03237,26,851.47,22318.86,Month-to-Month,Fiber Optic,Credit Card,8,32.0,15.2,1
CUST-03238,72,901.23,65083.79,Two Year,Fiber Optic,Mailed Check,8,44.0,119.1,0
CUST-03239,64,1122.65,72210.3,Month-to-Month,Fiber Optic,Electronic Check,0,41.0,193.7,0
CUST-03240,2,642.68,1474.56,Month-to-Month,DSL,Credit Card,6,45.0,59.4,1
CUST-03241,15,947.62,14684.84,One Year,Fiber Optic,Electronic Check,7,8.0,,1
CUST-03242,15,876.31,13539.48,Month-to-Month,No,Electronic Check,4,10.0,105.0,1
CUST-03243,65,1008.98,65597.52,One Year,DSL,Electronic Check,10,43.0,57.5,0
CUST-03244,37,1107.25,41377.52,One Year,DSL,Electronic Check,10,47.0,82.5,0
CUST-03245,53,912.05,48725.08,Month-to-Month,DSL,Bank Transfer,9,26.0,110.2,1
CUST-03246,59,360.88,21550.17,Month-to-Month,No,Electronic Check,9,44.0,152.3,0
CUST-03247,56,464.83,26278.89,Month-to-Month,DSL,Credit Card,6,34.0,108.2,0
CUST-03248,6,1158.58,7369.24,One Year,DSL,Credit Card,9,10.0,185.0,1
CUST-03249,10,1171.79,11930.29,Month-to-Month,Fiber Optic,Electronic Check,0,25.0,23.4,1
CUST-03250,28,1170.67,32858.49,Month-to-Month,Fiber Optic,Credit Card,2,20.0,191.5,0
CUST-03251,24,333.12,8151.33,Month-to-Month,Fiber Optic,Electronic Check,7,40.0,110.1,1
CUST-03252,54,644.2,34919.4,One Year,No,Mailed Check,1,17.0,78.4,0
CUST-03253,11,983.71,11161.34,Month-to-Month,DSL,Bank Transfer,8,8.0,15.2,1
CUST-03254,27,977.6,26484.64,Month-to-Month,Fiber Optic,Electronic Check,1,25.0,59.2,1
CUST-03255,17,377.32,6736.83,Month-to-Month,Fiber Optic,Electronic Check,3,25.0,87.6,0
CUST-03256,13,848.54,11264.0,Month-to-Month,DSL,Electronic Check,2,45.0,187.4,1
CUST-03257,12,428.58,5562.79,Month-to-Month,No,Bank Transfer,5,0.0,151.3,0
CUST-03258,14,743.89,10656.96,Month-to-Month,Fiber Optic,Electronic Check,0,44.0,11.8,0
CUST-03259,41,515.72,21609.42,One Year,DSL,Electronic Check,8,10.0,65.6,0
CUST-03260,29,347.85,10537.88,Month-to-Month,DSL,Electronic Check,9,8.0,98.3,1
CUST-03261,31,372.02,11625.26,Month-to-Month,DSL,Credit Card,8,21.0,170.0,1
CUST-03262,34,1119.8,38416.28,Two Year,No,Credit Card,2,28.0,155.3,1
CUST-03263,54,970.18,52497.03,Month-to-Month,DSL,Credit Card,3,47.0,43.2,1
CUST-03264,62,1138.64,71007.33,Month-to-Month,No,Electronic Check,2,27.0,10.1,0
CUST-03265,38,722.99,27791.48,Month-to-Month,DSL,Mailed Check,6,7.0,26.5,1
CUST-03266,46,671.96,31057.22,Month-to-Month,No,Credit Card,9,22.0,100.7,0
CUST-03267,53,622.57,33120.77,Month-to-Month,Fiber Optic,Bank Transfer,9,46.0,18.0,0
CUST-03268,50,854.68,42948.79,Two Year,DSL,Electronic Check,10,36.0,50.0,0
CUST-03269,9,616.4,5947.96,Month-to-Month,DSL,Electronic Check,7,11.0,164.3,1
CUST-03270,71,971.65,69385.23,One Year,Fiber Optic,Credit Card,2,32.0,80.4,0
CUST-03271,12,1021.19,12270.97,Two Year,DSL,Credit Card,4,37.0,199.2,0
CUST-03272,30,1088.26,32798.94,Month-to-Month,DSL,Mailed Check,3,14.0,151.2,0
CUST-03273,47,518.52,24581.87,One Year,Fiber Optic,Electronic Check,0,26.0,53.0,0
CUST-03274,29,774.32,22748.07,Month-to-Month,No,Electronic Check,8,17.0,1.5,1
CUST-03275,17,501.1,8593.46,Month-to-Month,Fiber Optic,Electronic Check,6,9.0,105.4,0
CUST-03276,67,333.8,22532.24,One Year,No,Credit Card,10,45.0,141.2,0
CUST-03277,5,937.04,5128.0,Month-to-Month,Fiber Optic,Credit Card,9,16.0,93.9,1
CUST-03278,17,794.08,13737.63,Two Year,Fiber Optic,Mailed Check,7,16.0,181.3,0
CUST-03279,72,951.53,68882.23,One Year,DSL,Credit Card,0,5.0,153.6,0
CUST-03280,53,378.86,20321.97,Month-to-Month,Fiber Optic,Credit Card,4,22.0,104.1,0
CUST-03281,6,1195.97,7408.31,Month-to-Month,Fiber Optic,Credit Card,5,32.0,3.8,1
CUST-03282,55,1194.91,66031.01,One Year,Fiber Optic,Credit Card,7,49.0,67.6,1
CUST-03283,70,718.5,50424.68,Month-to-Month,No,Bank Transfer,6,39.0,98.9,0
